what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1351854783628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854870636
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1351854875409
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1351854875460
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351854886154
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1351854886169
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1351854886183
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1351854886835
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1351854886931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854909151
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854926261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854932552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854986526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854987751
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351854987783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855000048
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1351855003887
opened,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1351855004203
activated,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1351855004332
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1351855004335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1351855004335
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855004416
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351855028026
activated,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1351855030402
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351855035778
activated,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1351855049504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855053827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855061710
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1351855061991
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1351855062332
started,bundle,org.eclipse.pde.build,3.6.0.v20100603,"org.eclipse.pde.build",1351855063902
started,bundle,org.eclipse.equinox.p2.director.app,1.0.200.v20100527,"org.eclipse.equinox.p2.director.app",1351855063958
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.core",1351855063985
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1351855064034
started,bundle,org.eclipse.emf.ant,2.6.0.v20100521-1846,"org.eclipse.emf.ant",1351855064052
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1351855064065
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855065468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855066060
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1351855074133
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351855076431
error,log,,,"org.eclipse.core.internal.resources.ResourceException: Resource '/lab-11-rest-ws' is not open.\n\tat org.eclipse.core.internal.resources.Project.checkAccessible(Project.java:137)\n\tat org.eclipse.core.internal.resources.Project.hasNature(Project.java:511)\n\tat com.sysdeo.eclipse.tomcat.TomcatLauncherPlugin.fixTomcatHomeBug(TomcatLauncherPlugin.java:116)\n\tat com.sysdeo.eclipse.tomcat.TomcatLauncherPlugin.startup(TomcatLauncherPlugin.java:494)\n\tat org.eclipse.core.internal.compatibility.PluginActivator.start(PluginActivator.java:31)\n\tat org.eclipse.osgi.framework.internal.core.BundleContextImpl$1.run(BundleContextImpl.java:783)\n\tat java.security.AccessController.doPrivileged(Native Method)\n\tat org.eclipse.osgi.framework.internal.core.BundleContextImpl.startActivator(BundleContextImpl.java:774)\n\tat org.eclipse.osgi.framework.internal.core.BundleContextImpl.start(BundleContextImpl.java:755)\n\tat org.eclipse.osgi.framework.internal.core.BundleHost.startWorker(BundleHost.java:370)\n\tat org.eclipse.osgi.framework.internal.core.AbstractBundle.start(AbstractBundle.java:284)\n\tat org.eclipse.osgi.framework.util.SecureAction.start(SecureAction.java:417)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.setLazyTrigger(BundleLoader.java:265)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseLazyStarter.postFindLocalClass(EclipseLazyStarter.java:106)\n\tat org.eclipse.osgi.baseadaptor.loader.ClasspathManager.findLocalClass(ClasspathManager.java:453)\n\tat org.eclipse.osgi.internal.baseadaptor.DefaultClassLoader.findLocalClass(DefaultClassLoader.java:216)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findLocalClass(BundleLoader.java:393)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findClassInternal(BundleLoader.java:469)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findClass(BundleLoader.java:422)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findClass(BundleLoader.java:410)\n\tat org.eclipse.osgi.internal.baseadaptor.DefaultClassLoader.loadClass(DefaultClassLoader.java:107)\n\tat java.lang.ClassLoader.loadClass(ClassLoader.java:248)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.loadClass(BundleLoader.java:338)\n\tat org.eclipse.osgi.framework.internal.core.BundleHost.loadClass(BundleHost.java:232)\n\tat org.eclipse.osgi.framework.internal.core.AbstractBundle.loadClass(AbstractBundle.java:1197)\n\tat org.eclipse.core.internal.registry.osgi.RegistryStrategyOSGI.createExecutableExtension(RegistryStrategyOSGI.java:174)\n\tat org.eclipse.core.internal.registry.ExtensionRegistry.createExecutableExtension(ExtensionRegistry.java:904)\n\tat org.eclipse.core.internal.registry.ConfigurationElement.createExecutableExtension(ConfigurationElement.java:243)\n\tat org.eclipse.core.internal.registry.ConfigurationElementHandle.createExecutableExtension(ConfigurationElementHandle.java:55)\n\tat org.eclipse.ui.internal.WorkbenchPlugin$1.run(WorkbenchPlugin.java:267)\n\tat org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:70)\n\tat org.eclipse.ui.internal.WorkbenchPlugin.createExtension(WorkbenchPlugin.java:263)\n\tat org.eclipse.ui.internal.PluginAction.createDelegate(PluginAction.java:122)\n\tat org.eclipse.ui.internal.PluginAction.runWithEvent(PluginAction.java:223)\n\tat org.eclipse.ui.internal.WWinPluginAction.runWithEvent(WWinPluginAction.java:229)\n\tat org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:584)\n\tat org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:501)\n\tat org.eclipse.jface.action.ActionContributionItem$6.handleEvent(ActionContributionItem.java:452)\n\tat org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)\n\tat org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1258)\n\tat org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3552)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3171)\n\tat org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2629)\n\tat org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2593)\n\tat org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2427)\n\tat org.eclipse.ui.internal.Workbench$7.run(Workbench.java:670)\n\tat org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)\n\tat org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:663)\n\tat org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)\n\tat org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:115)\n\tat org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:196)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:369)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n\tat java.lang.reflect.Method.invoke(Method.java:597)\n\tat org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:619)\n\tat org.eclipse.equinox.launcher.Main.basicRun(Main.java:574)\n\tat org.eclipse.equinox.launcher.Main.run(Main.java:1407)\n",1351855090627
started,bundle,com.sysdeo.eclipse.tomcat,3.3.0,"com.sysdeo.eclipse.tomcat",1351855090678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855091280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855095472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855100566
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855102238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855105682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855144898
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855150370
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1351855158784
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1351855159119
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1351855159396
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351855159409
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855159730
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1351855160979
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1351855165385
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1351855165706
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1351855181524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855188629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855199587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855206696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855210675
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855212933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855219662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855235715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855270383
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.J2EEPerspective",1351855275029
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351855275043
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1351855275502
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1351855275525
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1351855275533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.closePerspective",1351855275547
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1351855278711
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1351855289965
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1351855290700
